,品牌价,上金所,溢价,溢价率%
2024-12-19,793.0,614.53,178.47000000000003,29.04170667013816
2024-12-20,791.0,611.83,179.16999999999996,29.284278312603167
2024-12-23,798.0,618.4,179.60000000000002,29.042690815006473
2024-12-24,799.0,616.34,182.65999999999997,29.636239737807045
2024-12-25,799.0,616.8,182.20000000000005,29.539559014267198
2024-12-26,801.0,618.07,182.92999999999995,29.596971216852452
2024-12-27,801.0,618.55,182.45000000000005,29.496402877697854
2024-12-30,800.0,616.5,183.5,29.764801297648013
2024-12-31,799.0,614.8,184.20000000000005,29.96096291476904
2025-01-02,805.0,621.99,183.01,29.423302625444137
2025-01-03,811.0,626.87,184.13,29.372916234625997
2025-01-06,810.0,624.32,185.67999999999995,29.741158380317774
2025-01-07,810.0,625.0,185.0,29.599999999999998
2025-01-08,810.0,628.35,181.64999999999998,28.909047505371205
2025-01-09,813.0,630.37,182.63,28.971873661500386
2025-01-10,818.0,633.82,184.17999999999995,29.058723296835055
2025-01-13,823.0,636.9,186.10000000000002,29.21965771706705
2025-01-14,821.0,632.44,188.55999999999995,29.81468597811649
2025-01-15,821.0,634.5,186.5,29.393223010244284
2025-01-16,826.0,637.04,188.96000000000004,29.662187617732016
2025-01-17,827.0,637.63,189.37,29.699041764032437
2025-01-20,822.0,637.5,184.5,28.941176470588236
2025-01-21,824.0,639.0,185.0,28.951486697965574
2025-01-22,831.0,643.48,187.51999999999998,29.14154286069497
2025-01-23,834.0,644.02,189.98000000000002,29.49908387938263
2025-01-24,835.0,645.51,189.49,29.355083577326457
2025-01-27,836.0,643.1,192.89999999999998,29.995335095630537
2025-02-05,857.0,667.87,189.13,28.318385314507317
2025-02-06,864.0,667.38,196.62,29.461476220444126
2025-02-07,864.0,668.99,195.01,29.149912554746706
2025-02-10,869.0,679.65,189.35000000000002,27.859927904068275
2025-02-11,883.0,683.52,199.48000000000002,29.184222846441948
2025-02-12,883.0,680.21,202.78999999999996,29.812851913379685
2025-02-13,883.0,683.86,199.14,29.11999532067967
2025-02-14,888.0,686.58,201.41999999999996,29.336712400594244
2025-02-17,878.0,676.28,201.72000000000003,29.827881942390732
2025-02-18,880.0,682.85,197.14999999999998,28.87164091674599
2025-02-19,890.0,686.9,203.10000000000002,29.567622652496727
2025-02-20,892.0,689.18,202.82000000000005,29.429176702748205
2025-02-21,892.0,683.47,208.52999999999997,30.510483269199813
2025-02-24,890.0,685.58,204.41999999999996,29.817089179964402
2025-02-25,895.0,685.17,209.83000000000004,30.62451654333962
2025-02-26,889.0,679.3,209.70000000000005,30.870013248932732
2025-02-27,888.0,676.52,211.48000000000002,31.259977532075922
2025-02-28,882.0,670.78,211.22000000000003,31.48871463072841
2025-03-03,877.0,671.78,205.22000000000003,30.548691535919502
2025-03-04,884.0,679.97,204.02999999999997,30.005735547156487
2025-03-05,886.0,681.57,204.42999999999995,29.99398447701629
2025-03-06,886.0,679.7,206.29999999999995,30.35162571722818
2025-03-07,884.0,679.48,204.51999999999998,30.09948784364514
2025-03-10,885.0,681.99,203.01,29.767298640742528
2025-03-11,882.0,676.71,205.28999999999996,30.33648091501529
2025-03-12,884.0,679.43,204.57000000000005,30.10906200785954
2025-03-13,891.0,683.77,207.23000000000002,30.306974567471524
2025-03-14,903.0,692.67,210.33000000000004,30.36510892632856
2025-03-17,903.0,695.4,207.60000000000002,29.853321829163075
2025-03-18,906.0,700.8,205.20000000000005,29.280821917808225
2025-03-19,913.0,707.7,205.29999999999995,29.009467288399033
2025-03-20,920.0,709.09,210.90999999999997,29.74375608173856
2025-03-21,920.0,706.55,213.45000000000005,30.210176208336293
2025-03-24,915.0,705.92,209.08000000000004,29.61808703535812
2025-03-25,915.0,704.56,210.44000000000005,29.86828659021234
2025-03-26,916.0,707.79,208.21000000000004,29.41691744726544
2025-03-27,919.0,709.29,209.71000000000004,29.56618590421408
2025-03-28,929.0,721.03,207.97000000000003,28.84346005020596
2025-03-31,935.0,730.8,204.20000000000005,27.941981390257258
2025-04-01,948.0,735.84,212.15999999999997,28.83235485975211
2025-04-02,951.0,732.5,218.5,29.829351535836178
2025-04-03,959.0,738.94,220.05999999999995,29.7804963867161
2025-04-07,918.0,713.98,204.01999999999998,28.57503011288831
2025-04-08,928.0,717.5,210.5,29.337979094076655
2025-04-09,929.0,728.88,200.12,27.455822631983317
2025-04-10,952.0,741.26,210.74,28.429970590615977
2025-04-11,978.0,757.1,220.89999999999998,29.177123233390567
2025-04-14,987.0,762.47,224.52999999999997,29.447715975710516
2025-04-15,988.0,762.9,225.10000000000002,29.50583300563639
2025-04-16,1005.0,781.62,223.38,28.579104935902354
2025-04-17,1025.0,786.0,239.0,30.407124681933844
2025-04-18,1025.0,788.62,236.38,29.973878420532067
2025-04-21,1038.0,804.11,233.89,29.08681648033229
2025-04-22,1056.0,825.8,230.20000000000005,27.875999031242436
2025-04-23,1050.0,786.99,263.01,33.419738497312544
2025-04-24,1035.0,792.47,242.52999999999997,30.60431309702575
2025-04-25,1039.0,785.6,253.39999999999998,32.25560081466395
2025-04-28,1025.0,778.4,246.60000000000002,31.68036998972251
2025-04-29,1025.0,780.05,244.95000000000005,31.401833215819508
2025-04-30,1018.0,780.19,237.80999999999995,30.4810366705546
2025-05-06,1025.0,792.2,232.79999999999995,29.386518555920215
2025-05-07,1033.0,798.51,234.49,29.36594407083193
2025-05-08,1039.0,786.5,252.5,32.10425937698665
2025-05-09,1020.0,785.5,234.5,29.853596435391474
2025-05-12,1002.0,759.0,243.0,32.015810276679844
2025-05-13,995.0,763.9,231.10000000000002,30.252650870532793
2025-05-14,990.0,758.38,231.62,30.541417231467076
2025-05-15,974.0,735.86,238.14,32.36213410159541
2025-05-16,981.0,746.4,234.60000000000002,31.430868167202576
2025-05-19,983.0,754.5,228.5,30.28495692511597
2025-05-20,980.0,753.49,226.51,30.06144739810747
2025-05-21,1005.0,773.82,231.17999999999995,29.87516476700007
2025-05-22,1012.0,778.36,233.64,30.016958733747877
2025-05-23,1005.0,776.4,228.60000000000002,29.443585780525506
2025-05-26,1010.0,773.94,236.05999999999995,30.501072434555642
2025-05-27,1010.0,768.75,241.25,31.382113821138212
2025-05-28,1001.0,769.67,231.33000000000004,30.055738173502938
2025-05-29,990.0,763.02,226.98000000000002,29.747581976881342
2025-05-30,1000.0,768.79,231.21000000000004,30.074532707241254
2025-06-03,1018.0,778.5,239.5,30.764290301862555
2025-06-04,1013.0,779.46,233.53999999999996,29.961768403766705
2025-06-05,1019.0,781.25,237.75,30.432
2025-06-06,1013.0,779.88,233.12,29.89177822229061
2025-06-09,1000.0,772.3,227.70000000000005,29.483361388061642
2025-06-10,1002.0,772.68,229.32000000000005,29.67852150955118
2025-06-11,1006.0,774.69,231.30999999999995,29.85839497089157
2025-06-12,1016.0,780.54,235.46000000000004,30.166295129013253
2025-06-13,1029.0,792.07,236.92999999999995,29.91276023583773
2025-06-16,1033.0,788.2,244.79999999999995,31.05810707942146
2025-06-17,1023.0,783.19,239.80999999999995,30.619645296798982
2025-06-18,1020.0,781.85,238.14999999999998,30.459806868325124
2025-06-19,1020.0,777.41,242.59000000000003,31.20489831620381
2025-06-20,1018.0,777.4,240.60000000000002,30.949318240288143
2025-06-23,1018.0,777.98,240.01999999999998,30.851692845574437
2025-06-24,1012.0,768.87,243.13,31.621730591647484
2025-06-25,1006.0,771.49,234.51,30.397023940686204
2025-06-26,1006.0,773.64,232.36,30.0346414352929
2025-06-27,1002.0,763.3,238.70000000000005,31.272107952312332
2025-06-30,987.0,764.43,222.57000000000005,29.115811781327274
2025-07-01,999.0,772.88,226.12,29.256805713694234
2025-07-02,1006.0,770.7,235.29999999999995,30.530686388997008
2025-07-03,1006.0,776.14,229.86,29.615790965547458
