,品牌价,上金所,溢价,溢价率%
2025-08-28,1014.0,779.85,234.14999999999998,30.02500480861704
2025-08-29,1010.0,781.71,228.28999999999996,29.20392472911949
2025-09-01,1025.0,794.66,230.34000000000003,28.985981426018682
2025-09-02,1041.0,799.95,241.04999999999995,30.133133320832545
2025-09-03,1056.0,809.0,247.0,30.53152039555006
2025-09-04,1062.0,809.19,252.80999999999995,31.24235346457568
2025-09-05,1059.0,811.5,247.5,30.499075785582253
2025-09-08,1066.0,821.2,244.79999999999995,29.81003409644422
2025-09-09,1074.0,832.0,242.0,29.086538461538463
2025-09-10,1073.0,829.75,243.25,29.31605905393191
2025-09-11,1079.0,826.52,252.48000000000002,30.547355175918312
2025-09-12,1077.0,830.41,246.59000000000003,29.69496995460074
2025-09-15,1074.0,828.21,245.78999999999996,29.677255768464516
2025-09-16,1091.0,838.73,252.26999999999998,30.07761735004113
2025-09-17,1092.0,831.85,260.15,31.27366712748692
2025-09-18,1078.0,824.59,253.40999999999997,30.73163632835712
2025-09-19,1076.0,826.71,249.28999999999996,30.154467709353938
2025-09-22,1090.0,839.5,250.5,29.839189994044073
2025-09-23,1100.0,850.65,249.35000000000002,29.312878387115738
2025-09-24,1100.0,856.63,243.37,28.41016541564036
2025-09-25,1100.0,851.74,248.26,29.14739239674079
2025-09-26,1106.0,853.0,253.0,29.66002344665885
2025-09-29,1111.0,862.9,248.10000000000002,28.751883184610037
2025-09-30,1125.0,871.86,253.14,29.034478012524943
2025-10-09,1170.0,911.5,258.5,28.359846407021394
2025-10-10,1164.0,897.63,266.37,29.674810333879215
2025-10-13,1188.0,926.73,261.27,28.192677478877343
2025-10-14,1213.0,940.72,272.28,28.943787737052467
2025-10-15,1233.0,959.04,273.96000000000004,28.56606606606607
2025-10-16,1245.0,968.14,276.86,28.59710372466792
2025-10-17,1281.0,997.17,283.83000000000004,28.463551851740434
2025-10-20,1262.0,974.3,287.70000000000005,29.528892538232583
2025-10-21,1289.0,987.12,301.88,30.581894805089554
2025-10-22,1238.0,948.8,289.20000000000005,30.480607082630694
2025-10-23,1211.0,941.21,269.78999999999996,28.664166339074164
2025-10-24,1236.0,935.6,300.4,32.1077383497221
2025-10-27,1223.0,930.79,292.21000000000004,31.393762287948952
2025-10-28,1199.0,896.6,302.4,33.7274146776712
2025-10-29,1185.0,912.94,272.05999999999995,29.800425000547676
2025-10-30,1175.0,906.89,268.11,29.563673653916133
2025-10-31,1203.0,921.5,281.5,30.54801953336951
2025-11-03,1255.0,920.0,335.0,36.41304347826087
2025-11-04,1260.0,916.49,343.51,37.48104180078342
