date,code,name,close
2025-03-25,BK0547,黄金,12735.400000
2025-03-25,BK0475,银行金融,3823.760000
2025-03-25,BK1216,生物医疗,3904.480000
2025-03-25,BK0438,消费,26293.450000
2025-03-25,BK0578,稀土永磁,2292.060000
2025-03-25,BK1106,创新药,1070.370000
2025-03-25,BK0710,量子计算,2411.530000
2025-03-25,BK0968,固态电池,1655.230000
2025-03-25,BK1166,低空经济,1399.500000
2025-03-25,BK0668,医疗器械,3551.440000
2025-03-26,BK1134,AI 算力,1599.990000
2025-03-26,BK1128,CPO,2495.290000
2025-03-26,BK0917,半导体,1622.480000
2025-03-26,BK1137,存储,1350.670000
2025-03-26,BK0922,数据中心,1748.800000
2025-03-26,BK0579,云计算,3110.970000
2025-03-26,BK0963,商业航天,1617.020000
2025-03-26,BK0921,卫星,1396.960000
2025-03-26,BK1090,机器人,1734.960000
2025-03-26,BK0802,自动驾驶,1767.720000
2025-03-26,BK0577,核电,2203.670000
2025-03-26,BK0490,军工,63904.740000
2025-03-26,BK0493,新能源,14549.850000
2025-03-26,BK0588,光伏,3185.930000
2025-03-26,BK0574,锂电池,3000.790000
2025-03-26,BK0464,石油,5667.980000
2025-03-26,BK0843,天然气,1348.320000
2025-03-26,BK0478,铜/有色,17932.050000
2025-03-26,BK0547,黄金,12813.470000
2025-03-26,BK0475,银行金融,3797.320000
2025-03-26,BK1216,生物医疗,3926.810000
2025-03-26,BK0438,消费,26361.010000
2025-03-26,BK0578,稀土永磁,2335.320000
2025-03-26,BK1106,创新药,1072.670000
2025-03-26,BK0710,量子计算,2412.280000
2025-03-26,BK0968,固态电池,1665.760000
2025-03-26,BK1166,低空经济,1412.680000
2025-03-26,BK0668,医疗器械,3580.810000
2025-03-27,BK1134,AI 算力,1580.930000
2025-03-27,BK1128,CPO,2470.280000
2025-03-27,BK0917,半导体,1632.840000
2025-03-27,BK1137,存储,1359.030000
2025-03-27,BK0922,数据中心,1731.340000
2025-03-27,BK0579,云计算,3083.290000
2025-03-27,BK0963,商业航天,1593.170000
2025-03-27,BK0921,卫星,1380.600000
2025-03-27,BK1090,机器人,1714.490000
2025-03-27,BK0802,自动驾驶,1759.060000
2025-03-27,BK0577,核电,2145.890000
2025-03-27,BK0490,军工,63119.870000
2025-03-27,BK0493,新能源,14347.480000
2025-03-27,BK0588,光伏,3143.690000
2025-03-27,BK0574,锂电池,2979.820000
2025-03-27,BK0464,石油,5640.290000
2025-03-27,BK0843,天然气,1330.890000
2025-03-27,BK0478,铜/有色,17579.710000
2025-03-27,BK0547,黄金,12688.420000
2025-03-27,BK0475,银行金融,3801.360000
2025-03-27,BK1216,生物医疗,3979.990000
2025-03-27,BK0438,消费,26405.690000
2025-03-27,BK0578,稀土永磁,2303.370000
2025-03-27,BK1106,创新药,1100.250000
2025-03-27,BK0710,量子计算,2398.900000
2025-03-27,BK0968,固态电池,1657.300000
2025-03-27,BK1166,低空经济,1401.860000
2025-03-27,BK0668,医疗器械,3594.230000
2025-03-28,BK1134,AI 算力,1563.410000
2025-03-28,BK1128,CPO,2445.620000
2025-03-28,BK0917,半导体,1610.260000
2025-03-28,BK1137,存储,1338.330000
2025-03-28,BK0922,数据中心,1711.880000
2025-03-28,BK0579,云计算,3058.220000
2025-03-28,BK0963,商业航天,1558.300000
2025-03-28,BK0921,卫星,1348.020000
2025-03-28,BK1090,机器人,1687.070000
2025-03-28,BK0802,自动驾驶,1733.560000
2025-03-28,BK0577,核电,2119.350000
2025-03-28,BK0490,军工,61980.560000
2025-03-28,BK0493,新能源,14146.590000
2025-03-28,BK0588,光伏,3099.960000
2025-03-28,BK0574,锂电池,2927.080000
2025-03-28,BK0464,石油,5555.580000
2025-03-28,BK0843,天然气,1307.740000
2025-03-28,BK0478,铜/有色,17395.610000
2025-03-28,BK0547,黄金,12693.800000
2025-03-28,BK0475,银行金融,3782.010000
2025-03-28,BK1216,生物医疗,3958.300000
2025-03-28,BK0438,消费,25920.100000
2025-03-28,BK0578,稀土永磁,2285.970000
2025-03-28,BK1106,创新药,1101.790000
2025-03-28,BK0710,量子计算,2378.420000
2025-03-28,BK0968,固态电池,1630.850000
2025-03-28,BK1166,低空经济,1378.970000
2025-03-28,BK0668,医疗器械,3559.930000
2025-03-31,BK1134,AI 算力,1572.880000
2025-03-31,BK1128,CPO,2446.400000
2025-03-31,BK0917,半导体,1597.360000
2025-03-31,BK1137,存储,1335.430000
2025-03-31,BK0922,数据中心,1707.400000
2025-03-31,BK0579,云计算,3061.140000
2025-03-31,BK0963,商业航天,1533.320000
2025-03-31,BK0921,卫星,1332.200000
2025-03-31,BK1090,机器人,1665.180000
2025-03-31,BK0802,自动驾驶,1727.230000
2025-03-31,BK0577,核电,2091.230000
2025-03-31,BK0490,军工,61154.880000
2025-03-31,BK0493,新能源,13997.320000
2025-03-31,BK0588,光伏,3052.630000
2025-03-31,BK0574,锂电池,2885.230000
2025-03-31,BK0464,石油,5527.840000
2025-03-31,BK0843,天然气,1292.060000
2025-03-31,BK0478,铜/有色,17154.530000
2025-03-31,BK0547,黄金,12737.210000
2025-03-31,BK0475,银行金融,3796.740000
2025-03-31,BK1216,生物医疗,3896.620000
2025-03-31,BK0438,消费,25601.200000
2025-03-31,BK0578,稀土永磁,2246.600000
2025-03-31,BK1106,创新药,1083.570000
2025-03-31,BK0710,量子计算,2365.760000
2025-03-31,BK0968,固态电池,1612.690000
2025-03-31,BK1166,低空经济,1366.810000
2025-03-31,BK0668,医疗器械,3506.020000
2025-04-01,BK1134,AI 算力,1566.960000
2025-04-01,BK1128,CPO,2448.310000
2025-04-01,BK0917,半导体,1614.380000
2025-04-01,BK1137,存储,1339.040000
2025-04-01,BK0922,数据中心,1705.410000
2025-04-01,BK0579,云计算,3046.530000
2025-04-01,BK0963,商业航天,1551.140000
2025-04-01,BK0921,卫星,1350.690000
2025-04-01,BK1090,机器人,1663.480000
2025-04-01,BK0802,自动驾驶,1730.650000
2025-04-01,BK0577,核电,2145.290000
2025-04-01,BK0490,军工,61775.430000
2025-04-01,BK0493,新能源,14213.410000
2025-04-01,BK0588,光伏,3092.500000
2025-04-01,BK0574,锂电池,2912.730000
2025-04-01,BK0464,石油,5647.740000
2025-04-01,BK0843,天然气,1315.270000
2025-04-01,BK0478,铜/有色,17283.070000
2025-04-01,BK0547,黄金,12783.280000
2025-04-01,BK0475,银行金融,3789.450000
2025-04-01,BK1216,生物医疗,4047.880000
2025-04-01,BK0438,消费,25970.020000
2025-04-01,BK0578,稀土永磁,2274.330000
2025-04-01,BK1106,创新药,1134.890000
2025-04-01,BK0710,量子计算,2377.160000
2025-04-01,BK0968,固态电池,1623.450000
2025-04-01,BK1166,低空经济,1373.470000
2025-04-01,BK0668,医疗器械,3589.880000
2025-04-02,BK1134,AI 算力,1573.580000
2025-04-02,BK1128,CPO,2463.520000
2025-04-02,BK0917,半导体,1610.250000
2025-04-02,BK1137,存储,1338.290000
2025-04-02,BK0922,数据中心,1710.900000
2025-04-02,BK0579,云计算,3055.060000
2025-04-02,BK0963,商业航天,1551.560000
2025-04-02,BK0921,卫星,1346.950000
2025-04-02,BK1090,机器人,1677.530000
2025-04-02,BK0802,自动驾驶,1736.780000
2025-04-02,BK0577,核电,2127.510000
2025-04-02,BK0490,军工,61652.380000
2025-04-02,BK0493,新能源,14149.790000
2025-04-02,BK0588,光伏,3089.490000
2025-04-02,BK0574,锂电池,2915.890000
2025-04-02,BK0464,石油,5600.470000
2025-04-02,BK0843,天然气,1307.810000
2025-04-02,BK0478,铜/有色,17193.410000
2025-04-02,BK0547,黄金,12717.810000
2025-04-02,BK0475,银行金融,3836.610000
2025-04-02,BK1216,生物医疗,4048.400000
2025-04-02,BK0438,消费,25964.480000
2025-04-02,BK0578,稀土永磁,2276.310000
2025-04-02,BK1106,创新药,1138.190000
2025-04-02,BK0710,量子计算,2378.160000
2025-04-02,BK0968,固态电池,1627.750000
2025-04-02,BK1166,低空经济,1377.870000
2025-04-02,BK0668,医疗器械,3606.950000
2025-04-03,BK1134,AI 算力,1553.800000
2025-04-03,BK1128,CPO,2400.790000
2025-04-03,BK0917,半导体,1589.240000
2025-04-03,BK1137,存储,1317.510000
2025-04-03,BK0922,数据中心,1692.510000
2025-04-03,BK0579,云计算,3020.420000
2025-04-03,BK0963,商业航天,1537.460000
2025-04-03,BK0921,卫星,1330.660000
2025-04-03,BK1090,机器人,1646.000000
2025-04-03,BK0802,自动驾驶,1702.190000
2025-04-03,BK0577,核电,2116.200000
2025-04-03,BK0490,军工,61058.750000
2025-04-03,BK0493,新能源,14114.660000
2025-04-03,BK0588,光伏,3067.880000
2025-04-03,BK0574,锂电池,2879.520000
2025-04-03,BK0464,石油,5557.590000
2025-04-03,BK0843,天然气,1311.760000
2025-04-03,BK0478,铜/有色,17028.680000
2025-04-03,BK0547,黄金,12643.220000
2025-04-03,BK0475,银行金融,3850.970000
2025-04-03,BK1216,生物医疗,4046.620000
2025-04-03,BK0438,消费,26325.290000
2025-04-03,BK0578,稀土永磁,2285.670000
2025-04-03,BK1106,创新药,1137.820000
2025-04-03,BK0710,量子计算,2349.990000
2025-04-03,BK0968,固态电池,1601.200000
2025-04-03,BK1166,低空经济,1364.770000
2025-04-03,BK0668,医疗器械,3577.810000
2025-04-07,BK1134,AI 算力,1336.880000
2025-04-07,BK1128,CPO,2079.600000
2025-04-07,BK0917,半导体,1375.590000
2025-04-07,BK1137,存储,1126.970000
2025-04-07,BK0922,数据中心,1466.400000
2025-04-07,BK0579,云计算,2598.870000
2025-04-07,BK0963,商业航天,1327.880000
2025-04-07,BK0921,卫星,1153.700000
2025-04-07,BK1090,机器人,1406.080000
2025-04-07,BK0802,自动驾驶,1473.760000
2025-04-07,BK0577,核电,1876.780000
2025-04-07,BK0490,军工,53136.040000
2025-04-07,BK0493,新能源,12596.180000
2025-04-07,BK0588,光伏,2702.120000
2025-04-07,BK0574,锂电池,2503.550000
2025-04-07,BK0464,石油,5045.650000
2025-04-07,BK0843,天然气,1169.840000
2025-04-07,BK0478,铜/有色,15171.800000
2025-04-07,BK0547,黄金,11472.710000
2025-04-07,BK0475,银行金融,3630.790000
2025-04-07,BK1216,生物医疗,3560.000000
2025-04-07,BK0438,消费,24348.650000
2025-04-07,BK0578,稀土永磁,2052.060000
2025-04-07,BK1106,创新药,999.790000
2025-04-07,BK0710,量子计算,2039.930000
2025-04-07,BK0968,固态电池,1376.780000
2025-04-07,BK1166,低空经济,1179.570000
2025-04-07,BK0668,医疗器械,3133.900000
2025-04-08,BK1134,AI 算力,1330.380000
2025-04-08,BK1128,CPO,2019.710000
2025-04-08,BK0917,半导体,1382.630000
2025-04-08,BK1137,存储,1123.980000
2025-04-08,BK0922,数据中心,1456.640000
2025-04-08,BK0579,云计算,2600.310000
2025-04-08,BK0963,商业航天,1339.870000
2025-04-08,BK0921,卫星,1159.140000
2025-04-08,BK1090,机器人,1395.050000
2025-04-08,BK0802,自动驾驶,1460.560000
2025-04-08,BK0577,核电,1878.300000
2025-04-08,BK0490,军工,53419.040000
2025-04-08,BK0493,新能源,12665.320000
2025-04-08,BK0588,光伏,2698.380000
2025-04-08,BK0574,锂电池,2500.790000
2025-04-08,BK0464,石油,4973.140000
2025-04-08,BK0843,天然气,1186.700000
2025-04-08,BK0478,铜/有色,14899.250000
2025-04-08,BK0547,黄金,11287.830000
2025-04-08,BK0475,银行金融,3702.020000
2025-04-08,BK1216,生物医疗,3616.000000
2025-04-08,BK0438,消费,25920.980000
2025-04-08,BK0578,稀土永磁,2124.300000
2025-04-08,BK1106,创新药,1013.040000
2025-04-08,BK0710,量子计算,2040.170000
2025-04-08,BK0968,固态电池,1380.670000
2025-04-08,BK1166,低空经济,1183.130000
2025-04-08,BK0668,医疗器械,3157.500000
2025-04-09,BK1134,AI 算力,1381.160000
2025-04-09,BK1128,CPO,2063.980000
2025-04-09,BK0917,半导体,1434.850000
2025-04-09,BK1137,存储,1172.560000
2025-04-09,BK0922,数据中心,1508.130000
2025-04-09,BK0579,云计算,2698.140000
2025-04-09,BK0963,商业航天,1417.070000
2025-04-09,BK0921,卫星,1220.860000
2025-04-09,BK1090,机器人,1447.150000
2025-04-09,BK0802,自动驾驶,1508.280000
2025-04-09,BK0577,核电,1935.340000
2025-04-09,BK0490,军工,56233.560000
2025-04-09,BK0493,新能源,12907.970000
2025-04-09,BK0588,光伏,2761.640000
2025-04-09,BK0574,锂电池,2557.140000
2025-04-09,BK0464,石油,5013.650000
2025-04-09,BK0843,天然气,1210.020000
2025-04-09,BK0478,铜/有色,15153.870000
2025-04-09,BK0547,黄金,11460.030000
2025-04-09,BK0475,银行金融,3677.330000
2025-04-09,BK1216,生物医疗,3655.380000
2025-04-09,BK0438,消费,26473.700000
2025-04-09,BK0578,稀土永磁,2177.060000
2025-04-09,BK1106,创新药,1015.910000
2025-04-09,BK0710,量子计算,2141.330000
2025-04-09,BK0968,固态电池,1414.120000
2025-04-09,BK1166,低空经济,1233.990000
2025-04-09,BK0668,医疗器械,3218.700000
2025-04-10,BK1134,AI 算力,1418.650000
2025-04-10,BK1128,CPO,2142.950000
2025-04-10,BK0917,半导体,1471.450000
2025-04-10,BK1137,存储,1205.000000
2025-04-10,BK0922,数据中心,1548.370000
2025-04-10,BK0579,云计算,2773.220000
2025-04-10,BK0963,商业航天,1442.500000
2025-04-10,BK0921,卫星,1242.380000
2025-04-10,BK1090,机器人,1495.580000
2025-04-10,BK0802,自动驾驶,1551.160000
2025-04-10,BK0577,核电,1975.410000
2025-04-10,BK0490,军工,57394.200000
2025-04-10,BK0493,新能源,13190.840000
2025-04-10,BK0588,光伏,2832.990000
2025-04-10,BK0574,锂电池,2620.850000
2025-04-10,BK0464,石油,5091.420000
2025-04-10,BK0843,天然气,1233.200000
2025-04-10,BK0478,铜/有色,15569.690000
2025-04-10,BK0547,黄金,11958.320000
2025-04-10,BK0475,银行金融,3698.180000
2025-04-10,BK1216,生物医疗,3755.380000
2025-04-10,BK0438,消费,27632.820000
2025-04-10,BK0578,稀土永磁,2206.590000
2025-04-10,BK1106,创新药,1045.980000
2025-04-10,BK0710,量子计算,2192.900000
2025-04-10,BK0968,固态电池,1452.020000
2025-04-10,BK1166,低空经济,1262.540000
2025-04-10,BK0668,医疗器械,3309.540000
2025-04-11,BK1134,AI 算力,1443.880000
2025-04-11,BK1128,CPO,2183.430000
2025-04-11,BK0917,半导体,1525.250000
2025-04-11,BK1137,存储,1266.700000
2025-04-11,BK0922,数据中心,1566.360000
2025-04-11,BK0579,云计算,2802.270000
2025-04-11,BK0963,商业航天,1466.360000
2025-04-11,BK0921,卫星,1267.260000
2025-04-11,BK1090,机器人,1521.390000
2025-04-11,BK0802,自动驾驶,1582.110000
2025-04-11,BK0577,核电,1980.270000
2025-04-11,BK0490,军工,58071.390000
2025-04-11,BK0493,新能源,13252.850000
2025-04-11,BK0588,光伏,2860.530000
2025-04-11,BK0574,锂电池,2655.970000
2025-04-11,BK0464,石油,5094.170000
2025-04-11,BK0843,天然气,1231.460000
2025-04-11,BK0478,铜/有色,15657.610000
2025-04-11,BK0547,黄金,12143.890000
2025-04-11,BK0475,银行金融,3693.210000
2025-04-11,BK1216,生物医疗,3775.160000
2025-04-11,BK0438,消费,27146.850000
2025-04-11,BK0578,稀土永磁,2200.140000
2025-04-11,BK1106,创新药,1057.280000
2025-04-11,BK0710,量子计算,2221.840000
2025-04-11,BK0968,固态电池,1476.230000
2025-04-11,BK1166,低空经济,1280.020000
2025-04-11,BK0668,医疗器械,3334.160000
2025-04-14,BK1134,AI 算力,1463.860000
2025-04-14,BK1128,CPO,2214.890000
2025-04-14,BK0917,半导体,1541.610000
2025-04-14,BK1137,存储,1280.900000
2025-04-14,BK0922,数据中心,1594.120000
2025-04-14,BK0579,云计算,2844.060000
2025-04-14,BK0963,商业航天,1487.320000
2025-04-14,BK0921,卫星,1274.170000
2025-04-14,BK1090,机器人,1547.310000
2025-04-14,BK0802,自动驾驶,1612.720000
2025-04-14,BK0577,核电,2032.010000
2025-04-14,BK0490,军工,58940.660000
2025-04-14,BK0493,新能源,13524.250000
2025-04-14,BK0588,光伏,2909.300000
2025-04-14,BK0574,锂电池,2701.970000
2025-04-14,BK0464,石油,5263.020000
2025-04-14,BK0843,天然气,1258.510000
2025-04-14,BK0478,铜/有色,16075.520000
2025-04-14,BK0547,黄金,12531.150000
2025-04-14,BK0475,银行金融,3716.450000
2025-04-14,BK1216,生物医疗,3843.030000
2025-04-14,BK0438,消费,27730.460000
2025-04-14,BK0578,稀土永磁,2236.730000
2025-04-14,BK1106,创新药,1080.560000
2025-04-14,BK0710,量子计算,2253.810000
2025-04-14,BK0968,固态电池,1499.700000
2025-04-14,BK1166,低空经济,1297.850000
2025-04-14,BK0668,医疗器械,3397.270000
2025-04-15,BK1134,AI 算力,1460.950000
2025-04-15,BK1128,CPO,2200.810000
2025-04-15,BK0917,半导体,1530.710000
2025-04-15,BK1137,存储,1270.240000
2025-04-15,BK0922,数据中心,1591.850000
2025-04-15,BK0579,云计算,2831.230000
2025-04-15,BK0963,商业航天,1480.100000
2025-04-15,BK0921,卫星,1264.970000
2025-04-15,BK1090,机器人,1546.690000
2025-04-15,BK0802,自动驾驶,1600.670000
2025-04-15,BK0577,核电,2032.790000
2025-04-15,BK0490,军工,58581.260000
2025-04-15,BK0493,新能源,13552.390000
2025-04-15,BK0588,光伏,2911.900000
2025-04-15,BK0574,锂电池,2712.640000
2025-04-15,BK0464,石油,5224.180000
2025-04-15,BK0843,天然气,1259.640000
2025-04-15,BK0478,铜/有色,16028.990000
2025-04-15,BK0547,黄金,12520.870000
2025-04-15,BK0475,银行金融,3769.100000
2025-04-15,BK1216,生物医疗,3846.990000
2025-04-15,BK0438,消费,28058.290000
2025-04-15,BK0578,稀土永磁,2220.040000
2025-04-15,BK1106,创新药,1082.980000
2025-04-15,BK0710,量子计算,2230.800000
2025-04-15,BK0968,固态电池,1512.200000
2025-04-15,BK1166,低空经济,1289.870000
2025-04-15,BK0668,医疗器械,3401.330000
2025-04-16,BK1134,AI 算力,1429.920000
2025-04-16,BK1128,CPO,2153.380000
2025-04-16,BK0917,半导体,1510.160000
2025-04-16,BK1137,存储,1248.870000
2025-04-16,BK0922,数据中心,1558.900000
2025-04-16,BK0579,云计算,2779.280000
2025-04-16,BK0963,商业航天,1453.370000
2025-04-16,BK0921,卫星,1240.970000
2025-04-16,BK1090,机器人,1512.550000
2025-04-16,BK0802,自动驾驶,1571.070000
2025-04-16,BK0577,核电,1997.420000
2025-04-16,BK0490,军工,57566.530000
2025-04-16,BK0493,新能源,13384.370000
2025-04-16,BK0588,光伏,2865.780000
2025-04-16,BK0574,锂电池,2666.140000
2025-04-16,BK0464,石油,5182.160000
2025-04-16,BK0843,天然气,1247.570000
2025-04-16,BK0478,铜/有色,15758.300000
2025-04-16,BK0547,黄金,12529.940000
2025-04-16,BK0475,银行金融,3809.560000
2025-04-16,BK1216,生物医疗,3775.330000
2025-04-16,BK0438,消费,28294.330000
2025-04-16,BK0578,稀土永磁,2193.270000
2025-04-16,BK1106,创新药,1065.620000
2025-04-16,BK0710,量子计算,2191.020000
2025-04-16,BK0968,固态电池,1485.380000
